,bid,element1,name1,percent1,element2,name2,percent2,element3,name3,percent3
25470,25471,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
25471,25472,625,Shrub swamp community,0.4,726.0,Coastal oak-laurel forest community,0.11,615.0,Salt shrub community,0.1
25472,25473,727,Coastal oak-heath forest community,1.01,,,0.0,,,0.0
25473,25474,645,Oak-tulip tree forest community,0.63,644.0,Coastal oak-hickory forest community,0.27,740.0,Successional blueberry heath community,0.05
25474,25475,727,Coastal oak-heath forest community,1.0,,,0.0,,,0.0
25475,25476,644,Coastal oak-hickory forest community,0.8,645.0,Oak-tulip tree forest community,0.17,,,0.0
25476,25477,644,Coastal oak-hickory forest community,0.92,645.0,Oak-tulip tree forest community,0.04,730.0,Successional fern meadow community,0.02
25477,25478,603,Marine gravel/sand beach community,0.97,615.0,Salt shrub community,0.01,632.0,Maritime beach community,0.01
25478,25479,727,Coastal oak-heath forest community,1.01,,,0.0,,,0.0
25479,25480,727,Coastal oak-heath forest community,0.99,644.0,Coastal oak-hickory forest community,0.01,,,0.0
25480,25481,727,Coastal oak-heath forest community,0.9400000000000001,645.0,Oak-tulip tree forest community,0.05,644.0,Coastal oak-hickory forest community,0.01
25481,25482,645,Oak-tulip tree forest community,0.81,644.0,Coastal oak-hickory forest community,0.18,734.0,Successional southern hardwood forest community,0.02
25482,25483,644,Coastal oak-hickory forest community,0.9500000000000001,645.0,Oak-tulip tree forest community,0.04,730.0,Successional fern meadow community,0.01
25483,25484,645,Oak-tulip tree forest community,0.28,726.0,Coastal oak-laurel forest community,0.16,625.0,Shrub swamp community,0.15
25484,25485,644,Coastal oak-hickory forest community,0.59,645.0,Oak-tulip tree forest community,0.41000000000000003,,,0.0
25485,25486,645,Oak-tulip tree forest community,0.59,644.0,Coastal oak-hickory forest community,0.23,730.0,Successional fern meadow community,0.08
25486,25487,727,Coastal oak-heath forest community,1.0,,,0.0,,,0.0
25487,25488,727,Coastal oak-heath forest community,0.99,,,0.0,,,0.0
25488,25489,644,Coastal oak-hickory forest community,0.9500000000000001,645.0,Oak-tulip tree forest community,0.05,730.0,Successional fern meadow community,0.01
25489,25490,727,Coastal oak-heath forest community,0.99,,,0.0,,,0.0
25490,25491,644,Coastal oak-hickory forest community,0.63,645.0,Oak-tulip tree forest community,0.31,730.0,Successional fern meadow community,0.04
25491,25492,645,Oak-tulip tree forest community,0.85,644.0,Coastal oak-hickory forest community,0.13,734.0,Successional southern hardwood forest community,0.02
25492,25493,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
25493,25494,727,Coastal oak-heath forest community,1.0,,,0.0,,,0.0
25494,25495,644,Coastal oak-hickory forest community,0.5,645.0,Oak-tulip tree forest community,0.31,734.0,Successional southern hardwood forest community,0.12
25495,25496,645,Oak-tulip tree forest community,0.56,644.0,Coastal oak-hickory forest community,0.28,730.0,Successional fern meadow community,0.14
25496,25497,645,Oak-tulip tree forest community,0.54,644.0,Coastal oak-hickory forest community,0.47000000000000003,,,0.0
25497,25498,727,Coastal oak-heath forest community,0.78,645.0,Oak-tulip tree forest community,0.16,644.0,Coastal oak-hickory forest community,0.06
25498,25499,727,Coastal oak-heath forest community,0.97,626.0,Coastal plain pond shore community,0.03,,,0.0
25499,25500,644,Coastal oak-hickory forest community,0.92,734.0,Successional southern hardwood forest community,0.05,645.0,Oak-tulip tree forest community,0.03
25500,25501,727,Coastal oak-heath forest community,0.87,645.0,Oak-tulip tree forest community,0.11,626.0,Coastal plain pond shore community,0.02
25501,25502,727,Coastal oak-heath forest community,1.0,,,0.0,,,0.0
25502,25503,645,Oak-tulip tree forest community,1.0,734.0,Successional southern hardwood forest community,0.01,,,0.0
25503,25504,727,Coastal oak-heath forest community,1.0,,,0.0,,,0.0
25504,25505,645,Oak-tulip tree forest community,0.45,644.0,Coastal oak-hickory forest community,0.32,734.0,Successional southern hardwood forest community,0.13
25505,25506,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
25506,25507,645,Oak-tulip tree forest community,0.54,644.0,Coastal oak-hickory forest community,0.33,730.0,Successional fern meadow community,0.05
25507,25508,644,Coastal oak-hickory forest community,0.99,645.0,Oak-tulip tree forest community,0.01,,,0.0
25508,25509,727,Coastal oak-heath forest community,1.01,,,0.0,,,0.0
25509,25510,645,Oak-tulip tree forest community,0.91,740.0,Successional blueberry heath community,0.03,644.0,Coastal oak-hickory forest community,0.03
25510,25511,644,Coastal oak-hickory forest community,0.91,645.0,Oak-tulip tree forest community,0.06,734.0,Successional southern hardwood forest community,0.03
25511,25512,727,Coastal oak-heath forest community,0.7000000000000001,644.0,Coastal oak-hickory forest community,0.15,645.0,Oak-tulip tree forest community,0.07
25512,25513,727,Coastal oak-heath forest community,0.71,645.0,Oak-tulip tree forest community,0.22,626.0,Coastal plain pond shore community,0.03
25513,25514,644,Coastal oak-hickory forest community,0.9500000000000001,734.0,Successional southern hardwood forest community,0.05,,,0.0
25514,25515,645,Oak-tulip tree forest community,0.96,644.0,Coastal oak-hickory forest community,0.02,726.0,Coastal oak-laurel forest community,0.02
25515,25516,727,Coastal oak-heath forest community,0.99,,,0.0,,,0.0
25516,25517,645,Oak-tulip tree forest community,0.85,727.0,Coastal oak-heath forest community,0.12,730.0,Successional fern meadow community,0.02
25517,25518,645,Oak-tulip tree forest community,0.75,734.0,Successional southern hardwood forest community,0.08,644.0,Coastal oak-hickory forest community,0.07
25518,25519,644,Coastal oak-hickory forest community,0.99,,,0.0,,,0.0
25519,25520,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
25520,25521,644,Coastal oak-hickory forest community,0.91,645.0,Oak-tulip tree forest community,0.09,,,0.0
25521,25522,727,Coastal oak-heath forest community,1.01,,,0.0,,,0.0
25522,25523,727,Coastal oak-heath forest community,0.38,626.0,Coastal plain pond shore community,0.17,644.0,Coastal oak-hickory forest community,0.15
25523,25524,644,Coastal oak-hickory forest community,0.99,,,0.0,,,0.0
25524,25525,727,Coastal oak-heath forest community,0.53,645.0,Oak-tulip tree forest community,0.45,,,0.0
25525,25526,645,Oak-tulip tree forest community,0.68,644.0,Coastal oak-hickory forest community,0.28,730.0,Successional fern meadow community,0.03
25526,25527,644,Coastal oak-hickory forest community,0.56,734.0,Successional southern hardwood forest community,0.44,,,0.0
25527,25528,645,Oak-tulip tree forest community,0.99,727.0,Coastal oak-heath forest community,0.01,,,0.0
25528,25529,645,Oak-tulip tree forest community,0.61,734.0,Successional southern hardwood forest community,0.12,609.0,High salt marsh community,0.1
25529,25530,644,Coastal oak-hickory forest community,0.61,645.0,Oak-tulip tree forest community,0.35000000000000003,730.0,Successional fern meadow community,0.02
25530,25531,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
25531,25532,644,Coastal oak-hickory forest community,0.92,645.0,Oak-tulip tree forest community,0.09,,,0.0
25532,25533,644,Coastal oak-hickory forest community,0.99,,,0.0,,,0.0
25533,25534,727,Coastal oak-heath forest community,1.0,,,0.0,,,0.0
25534,25535,645,Oak-tulip tree forest community,0.9,644.0,Coastal oak-hickory forest community,0.06,740.0,Successional blueberry heath community,0.02
25535,25536,727,Coastal oak-heath forest community,0.93,645.0,Oak-tulip tree forest community,0.07,,,0.0
25536,25537,644,Coastal oak-hickory forest community,0.51,645.0,Oak-tulip tree forest community,0.43,730.0,Successional fern meadow community,0.04
25537,25538,644,Coastal oak-hickory forest community,0.78,645.0,Oak-tulip tree forest community,0.17,740.0,Successional blueberry heath community,0.05
25538,25539,645,Oak-tulip tree forest community,0.65,734.0,Successional southern hardwood forest community,0.15,644.0,Coastal oak-hickory forest community,0.14
25539,25540,645,Oak-tulip tree forest community,0.91,740.0,Successional blueberry heath community,0.06,644.0,Coastal oak-hickory forest community,0.03
25540,25541,644,Coastal oak-hickory forest community,0.75,734.0,Successional southern hardwood forest community,0.25,645.0,Oak-tulip tree forest community,0.01
25541,25542,645,Oak-tulip tree forest community,0.97,727.0,Coastal oak-heath forest community,0.03,,,0.0
25542,25543,645,Oak-tulip tree forest community,0.84,644.0,Coastal oak-hickory forest community,0.14,740.0,Successional blueberry heath community,0.02
25543,25544,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
25544,25545,625,Shrub swamp community,0.66,730.0,Successional fern meadow community,0.25,624.0,Shallow emergent marsh community,0.03
25545,25546,645,Oak-tulip tree forest community,0.99,740.0,Successional blueberry heath community,0.01,,,0.0
25546,25547,727,Coastal oak-heath forest community,0.9500000000000001,645.0,Oak-tulip tree forest community,0.04,,,0.0
25547,25548,645,Oak-tulip tree forest community,0.75,644.0,Coastal oak-hickory forest community,0.11,730.0,Successional fern meadow community,0.07
25548,25549,644,Coastal oak-hickory forest community,0.77,645.0,Oak-tulip tree forest community,0.18,730.0,Successional fern meadow community,0.05
25549,25550,645,Oak-tulip tree forest community,0.9,644.0,Coastal oak-hickory forest community,0.13,740.0,Successional blueberry heath community,0.02
25550,25551,727,Coastal oak-heath forest community,1.01,,,0.0,,,0.0
25551,25552,645,Oak-tulip tree forest community,0.68,644.0,Coastal oak-hickory forest community,0.24,730.0,Successional fern meadow community,0.05
25552,25553,644,Coastal oak-hickory forest community,0.62,645.0,Oak-tulip tree forest community,0.26,734.0,Successional southern hardwood forest community,0.11
25553,25554,645,Oak-tulip tree forest community,0.81,644.0,Coastal oak-hickory forest community,0.14,726.0,Coastal oak-laurel forest community,0.05
25554,25555,727,Coastal oak-heath forest community,0.56,645.0,Oak-tulip tree forest community,0.43,,,0.0
25555,25556,644,Coastal oak-hickory forest community,0.7000000000000001,645.0,Oak-tulip tree forest community,0.15,622.0,Eutrophic pond community,0.07
25556,25557,644,Coastal oak-hickory forest community,0.67,645.0,Oak-tulip tree forest community,0.28,740.0,Successional blueberry heath community,0.06
25557,25558,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
25558,25559,644,Coastal oak-hickory forest community,0.5,740.0,Successional blueberry heath community,0.21,645.0,Oak-tulip tree forest community,0.2
25559,25560,645,Oak-tulip tree forest community,0.6000000000000001,644.0,Coastal oak-hickory forest community,0.30000000000000004,730.0,Successional fern meadow community,0.08
25560,25561,645,Oak-tulip tree forest community,0.5,644.0,Coastal oak-hickory forest community,0.36,730.0,Successional fern meadow community,0.1
25561,25562,645,Oak-tulip tree forest community,0.61,644.0,Coastal oak-hickory forest community,0.36,730.0,Successional fern meadow community,0.03
25562,25563,645,Oak-tulip tree forest community,0.7000000000000001,644.0,Coastal oak-hickory forest community,0.25,730.0,Successional fern meadow community,0.04
25563,25564,727,Coastal oak-heath forest community,0.68,645.0,Oak-tulip tree forest community,0.30000000000000004,740.0,Successional blueberry heath community,0.01
25564,25565,644,Coastal oak-hickory forest community,0.8200000000000001,734.0,Successional southern hardwood forest community,0.13,645.0,Oak-tulip tree forest community,0.04
25565,25566,644,Coastal oak-hickory forest community,0.85,622.0,Eutrophic pond community,0.09,645.0,Oak-tulip tree forest community,0.04
25566,25567,645,Oak-tulip tree forest community,0.43,644.0,Coastal oak-hickory forest community,0.24,730.0,Successional fern meadow community,0.18
25567,25568,645,Oak-tulip tree forest community,0.97,644.0,Coastal oak-hickory forest community,0.02,740.0,Successional blueberry heath community,0.01
25568,25569,644,Coastal oak-hickory forest community,0.8200000000000001,734.0,Successional southern hardwood forest community,0.11,645.0,Oak-tulip tree forest community,0.06
25569,25570,645,Oak-tulip tree forest community,0.64,644.0,Coastal oak-hickory forest community,0.26,727.0,Coastal oak-heath forest community,0.07
25570,25571,727,Coastal oak-heath forest community,0.62,645.0,Oak-tulip tree forest community,0.22,644.0,Coastal oak-hickory forest community,0.15
25571,25572,644,Coastal oak-hickory forest community,0.85,622.0,Eutrophic pond community,0.08,740.0,Successional blueberry heath community,0.03
25572,25573,727,Coastal oak-heath forest community,0.81,645.0,Oak-tulip tree forest community,0.1,644.0,Coastal oak-hickory forest community,0.07
25573,25574,727,Coastal oak-heath forest community,0.88,645.0,Oak-tulip tree forest community,0.11,730.0,Successional fern meadow community,0.01
25574,25575,644,Coastal oak-hickory forest community,0.63,645.0,Oak-tulip tree forest community,0.15,740.0,Successional blueberry heath community,0.15
25575,25576,644,Coastal oak-hickory forest community,0.65,645.0,Oak-tulip tree forest community,0.31,730.0,Successional fern meadow community,0.04
25576,25577,645,Oak-tulip tree forest community,0.75,644.0,Coastal oak-hickory forest community,0.16,646.0,Coastal white pine-oak forest community,0.05
25577,25578,644,Coastal oak-hickory forest community,0.75,622.0,Eutrophic pond community,0.12,645.0,Oak-tulip tree forest community,0.1
25578,25579,644,Coastal oak-hickory forest community,0.9,734.0,Successional southern hardwood forest community,0.09,645.0,Oak-tulip tree forest community,0.01
25579,25580,645,Oak-tulip tree forest community,0.65,644.0,Coastal oak-hickory forest community,0.23,730.0,Successional fern meadow community,0.09
25580,25581,645,Oak-tulip tree forest community,0.41000000000000003,644.0,Coastal oak-hickory forest community,0.34,740.0,Successional blueberry heath community,0.19
25581,25582,645,Oak-tulip tree forest community,0.61,644.0,Coastal oak-hickory forest community,0.2,727.0,Coastal oak-heath forest community,0.17
25582,25583,645,Oak-tulip tree forest community,0.47000000000000003,644.0,Coastal oak-hickory forest community,0.4,730.0,Successional fern meadow community,0.13
25583,25584,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
25584,25585,644,Coastal oak-hickory forest community,0.78,645.0,Oak-tulip tree forest community,0.23,,,0.0
25585,25586,645,Oak-tulip tree forest community,0.52,644.0,Coastal oak-hickory forest community,0.48,,,0.0
25586,25587,645,Oak-tulip tree forest community,0.78,644.0,Coastal oak-hickory forest community,0.16,740.0,Successional blueberry heath community,0.03
25587,25588,644,Coastal oak-hickory forest community,0.97,,,0.0,,,0.0
25588,25589,644,Coastal oak-hickory forest community,0.8,622.0,Eutrophic pond community,0.14,645.0,Oak-tulip tree forest community,0.05
25589,25590,644,Coastal oak-hickory forest community,0.79,645.0,Oak-tulip tree forest community,0.2,730.0,Successional fern meadow community,0.02
25590,25591,644,Coastal oak-hickory forest community,0.98,645.0,Oak-tulip tree forest community,0.02,,,0.0
25591,25592,734,Successional southern hardwood forest community,0.8,644.0,Coastal oak-hickory forest community,0.14,645.0,Oak-tulip tree forest community,0.06
25592,25593,645,Oak-tulip tree forest community,0.44,644.0,Coastal oak-hickory forest community,0.36,730.0,Successional fern meadow community,0.09
25593,25594,644,Coastal oak-hickory forest community,0.99,645.0,Oak-tulip tree forest community,0.01,,,0.0
25594,25595,645,Oak-tulip tree forest community,0.37,625.0,Shrub swamp community,0.24,644.0,Coastal oak-hickory forest community,0.23
25595,25596,608,Low salt marsh community,0.23,609.0,High salt marsh community,0.18,602.0,Marine intertidal mudflat community,0.15
25596,25597,644,Coastal oak-hickory forest community,0.96,734.0,Successional southern hardwood forest community,0.04,,,0.0
25597,25598,644,Coastal oak-hickory forest community,0.7000000000000001,734.0,Successional southern hardwood forest community,0.18,645.0,Oak-tulip tree forest community,0.13
25598,25599,644,Coastal oak-hickory forest community,0.96,645.0,Oak-tulip tree forest community,0.01,730.0,Successional fern meadow community,0.01
